Record Sequence Number,EQID,SSN,Earthquake Magnitude,Dip (deg),Rake Angle (deg),ClstD (km),Rjb (km),Repi (km),Rhyp (km),Rx,Source to Site Azimuth (deg),Preferred Vs30,GMX_C1,GMX_C2,GMX_C3,Dur,AI,minFreq,PGA (g),PGV (cm/sec),PGD (cm),T0.010s,T0.020s,T0.022s,T0.025s,T0.029s,T0.030s,T0.032s,T0.035s,T0.036s,T0.040s,T0.042s,T0.044s,T0.045s,T0.046s,T0.048s,T0.050s,T0.055s,T0.060s,T0.065s,T0.067s,T0.070s,T0.075s,T0.080s,T0.085s,T0.090s,T0.095s,T0.100s,T0.110s,T0.120s,T0.130s,T0.133s,T0.140s,T0.150s,T0.160s,T0.170s,T0.180s,T0.190s,T0.200s,T0.220s,T0.240s,T0.250s,T0.260s,T0.280s,T0.290s,T0.300s,T0.320s,T0.340s,T0.350s,T0.360s,T0.380s,T0.400s,T0.420s,T0.440s,T0.450s,T0.460s,T0.480s,T0.500s,T0.550s,T0.600s,T0.650s,T0.667s,T0.700s,T0.750s,T0.800s,T0.850s,T0.900s,T0.950s,T1.000s,T1.100s,T1.200s,T1.300s,T1.400s,T1.500s,T1.600s,T1.700s,T1.800s,T1.900s,T2.000s,T2.200s,T2.400s,T2.500s,T2.600s,T2.800s,T3.000s,T3.200s,T3.400s,T3.500s,T3.600s,T3.800s,T4.000s,T4.200s,T4.400s,T4.600s,T4.800s,T5.000s,T5.500s,T6.000s,T6.500s,T7.000s,T7.500s,T8.000s,T8.500s,T9.000s,T9.500s,T10.000s,T11.000s,T12.000s,T13.000s,T14.000s,T15.000s,T20.000s,File Name (Horizontal 1),File Name (Horizontal 2),File Name (Vertical)
6001541,6000003,6000313,6.77,48,62,268.8335455,173.6719231,193.3907513,282.5526193,81.96,-999,568,-999,-999,-999,99,99,-999,0.043129,2.7086,0.495,0.04321031,0.04352425,0.04357175,0.04360554,0.04378967,0.04384632,0.04404381,0.04432781,0.04443124,0.04439617,0.04467807,0.04485883,0.04489085,0.044845,0.04491553,0.04511529,0.04570101,0.04603088,0.04716954,0.04769088,0.0482514,0.04937688,0.05045307,0.05267598,0.05985614,0.06663597,0.07438611,0.0929501,0.1050348,0.100248,0.1008716,0.1087087,0.1062558,0.1100754,0.09859559,0.09391941,0.08125621,0.09017821,0.07845153,0.07183331,0.07176154,0.07290129,0.09778582,0.112697,0.1087688,0.08954224,0.08955083,0.0916057,0.0970057,0.08599861,0.07118363,0.07355128,0.07788332,0.07485237,0.06856894,0.06399317,0.06408253,0.07920728,0.09899715,0.09642513,0.09142515,0.07674698,0.0892484,0.1038016,0.09576938,0.07799584,0.06518319,0.05488267,0.03986739,0.03680604,0.034982,0.02972278,0.02185358,0.02073896,0.0228366,0.02194526,0.01834512,0.01310837,0.008924373,0.00676902,0.005880908,0.005629188,0.004046714,0.003579863,0.003120987,0.002521445,0.002459461,0.002251844,0.00189202,0.001614351,0.001435793,0.001240146,0.001077937,0.000976932,0.000922483,0.000786783,0.000689366,0.000594532,0.000527642,0.000414939,0.000358154,0.000340056,0.00031829,0.000286585,0.000258032,0.000201327,0.000165662,0.00013143,0.000106826,9.44E-05,5.16E-05,NGAsubRSN6001541_CROSA-NS.AT2,NGAsubRSN6001541_CROSA-EW.AT2,NGAsubRSN6001541_CROSAVER.AT2
6001546,6000003,6000343,6.77,48,62,233.3064828,104.5774763,120.0250929,238.4156516,120.37,-999,517,-999,-999,-999,99,99,-999,0.036315,3.0924,0.40913,0.03636488,0.03651308,0.0365135,0.03650622,0.03664558,0.0366984,0.03669567,0.03675893,0.03681119,0.03708682,0.03735033,0.03760229,0.03769467,0.03772968,0.03769801,0.03757923,0.03863261,0.04051926,0.04270904,0.04287742,0.04400345,0.04298487,0.04575949,0.0508694,0.05378427,0.05761122,0.05851001,0.06509675,0.06224197,0.05862029,0.05802591,0.06437331,0.06516393,0.08081236,0.09579292,0.08276231,0.08466917,0.08147853,0.06828801,0.07142667,0.06932919,0.06534604,0.0638613,0.07291365,0.07797904,0.08441382,0.1017693,0.09611906,0.08696715,0.08171039,0.08523924,0.07915816,0.07784437,0.07816163,0.08510987,0.09567016,0.09650268,0.1304523,0.1530737,0.1347255,0.1189621,0.1125535,0.1102293,0.08871126,0.09134613,0.08542173,0.07072241,0.05827107,0.04493846,0.02764343,0.01827451,0.01413289,0.01037916,0.008539355,0.007383147,0.006378777,0.006486789,0.005986798,0.004307323,0.003596328,0.003383562,0.003160036,0.002734536,0.002447712,0.002148269,0.002105691,0.002052007,0.002032937,0.00187331,0.001590866,0.001300106,0.001085308,0.000923569,0.00085367,0.000813593,0.000760315,0.000678753,0.000550413,0.000463474,0.000400403,0.000345738,0.000296968,0.000291741,0.000264133,0.000224541,0.000163863,0.000135222,0.000108976,8.98E-05,7.59E-05,4.11E-05,NGAsubRSN6001546_CSTRC-NS.AT2,NGAsubRSN6001546_CSTRC-EW.AT2,NGAsubRSN6001546_CSTRCVER.AT2
6001549,6000003,6000345,6.77,48,62,224.5950302,104.7149057,114.7567094,235.8073416,-70.98,-999,519,-999,-999,-999,99,99,-999,0.010186,0.67951,0.21853,0.01135674,0.01191784,0.01130968,0.01157087,0.01214203,0.01210477,0.01166376,0.01180925,0.01194882,0.01236814,0.01252674,0.01243975,0.01260868,0.01286798,0.01322593,0.01352332,0.01394861,0.01592712,0.01936863,0.02011193,0.0239228,0.03554235,0.04638163,0.04058353,0.03229412,0.03184655,0.02958793,0.02166086,0.02197278,0.01942826,0.01896197,0.01862421,0.0207358,0.02012784,0.01687478,0.01558074,0.01772014,0.01869446,0.01585707,0.01841588,0.01801951,0.01858701,0.0219117,0.02349668,0.02296453,0.02703444,0.02499576,0.02287759,0.0200919,0.02214714,0.02660803,0.0291898,0.02534071,0.02113033,0.01956325,0.01885496,0.01845212,0.01629058,0.01378588,0.01709845,0.01896075,0.01985494,0.01692414,0.01307755,0.0105829,0.009305706,0.01095104,0.01038379,0.006762906,0.005474227,0.004707988,0.005950859,0.0051066,0.00423591,0.003361786,0.002843545,0.002606469,0.002305683,0.002352556,0.002402148,0.002026397,0.001989539,0.001914742,0.001946134,0.001893518,0.001715545,0.001554403,0.001381887,0.001095877,0.000830083,0.000727084,0.000688386,0.00065417,0.000559062,0.000535424,0.000465366,0.000306088,0.000318654,0.000341833,0.000212453,0.000160296,0.000152476,0.000156709,0.000149197,0.000127531,7.50E-05,6.15E-05,6.46E-05,6.22E-05,4.75E-05,2.48E-05,NGAsubRSN6001549_CTORI-NS.AT2,NGAsubRSN6001549_CTORI-EW.AT2,NGAsubRSN6001549_CTORIVER.AT2
6001550,6000003,6000298,6.77,48,62,214.9649708,67.9495113,81.534178,221.5486903,67.64,-999,517,-999,-999,-999,99,99,-999,0.015279,0.79427,0.17412,0.01534786,0.01551011,0.01559136,0.01579579,0.01616068,0.01646772,0.01681996,0.0168518,0.01691142,0.01692655,0.01656692,0.01597179,0.01605865,0.01633735,0.01765126,0.01836074,0.01836883,0.01907347,0.01942892,0.0193103,0.01888937,0.01980268,0.02154776,0.02481878,0.02636205,0.03073268,0.03595901,0.04912961,0.04695432,0.04746346,0.04951487,0.04443425,0.04629434,0.0555289,0.05423421,0.05571961,0.05937552,0.0576943,0.0613566,0.04359269,0.04403229,0.04360745,0.04117608,0.03919293,0.03383181,0.02782162,0.02575972,0.02467843,0.02423004,0.02455586,0.02385517,0.02185723,0.02459861,0.02728059,0.02911193,0.02853588,0.02416541,0.01863031,0.0170781,0.01795526,0.01854933,0.01871263,0.01579717,0.01422001,0.01306222,0.01015767,0.008412451,0.007982464,0.007090837,0.007306854,0.007179717,0.005626298,0.004875391,0.003932598,0.003054944,0.003170862,0.003019301,0.002731449,0.001936117,0.00175159,0.001841271,0.001989172,0.002249405,0.002187874,0.001670825,0.001298997,0.001178501,0.001046676,0.00083786,0.000729199,0.000631724,0.000555977,0.000525415,0.000474317,0.000421712,0.00036915,0.000351153,0.000337618,0.00034747,0.000311721,0.000248508,0.000200371,0.000167238,0.000143037,0.000115945,8.27E-05,6.38E-05,5.25E-05,4.36E-05,3.89E-05,2.13E-05,NGAsubRSN6001550_CTRUJ-NS.AT2,NGAsubRSN6001550_CTRUJ-EW.AT2,NGAsubRSN6001550_CTRUJVER.AT2
6001551,6000003,6000299,6.77,48,62,311.4773174,222.2723491,234.7088484,312.2887182,238.38,-999,425,-999,-999,-999,99,99,-999,0.016382,0.72462,0.19313,0.01735044,0.01693301,0.01726874,0.01774316,0.01727629,0.01669057,0.01700219,0.01803277,0.01795746,0.01894564,0.01924593,0.01949301,0.01968204,0.0203677,0.02187235,0.02273845,0.02435776,0.02578188,0.02752636,0.03016307,0.03086483,0.03364371,0.03577324,0.03943611,0.04569373,0.05157663,0.05587997,0.06428741,0.06036893,0.05532339,0.05761712,0.06405137,0.06195598,0.06583105,0.05996587,0.04997909,0.04775127,0.05128662,0.04341406,0.03524598,0.0302086,0.0277997,0.02864824,0.03038643,0.03121565,0.03013203,0.02741739,0.02660033,0.02354253,0.01974428,0.01876441,0.01851926,0.01963869,0.02084357,0.02177613,0.02368816,0.02291556,0.01362843,0.01325051,0.0140891,0.0128553,0.009374167,0.007302625,0.008829427,0.009457497,0.009068131,0.008286823,0.008314963,0.006398004,0.007940354,0.007912203,0.005497317,0.004103829,0.003941138,0.003635799,0.00309905,0.003260802,0.003000112,0.002220307,0.001749648,0.001576904,0.001419054,0.001246561,0.001005559,0.000938976,0.000970107,0.000954249,0.001033271,0.001052156,0.001016263,0.00091196,0.000746348,0.000650762,0.000540593,0.000450828,0.000378275,0.000418175,0.000402395,0.000252962,0.000198818,0.000180572,0.000146023,0.000134196,0.000108931,9.88E-05,9.63E-05,8.14E-05,6.25E-05,0.000050004,4.38E-05,2.03E-05,NGAsubRSN6001551_CTUTU-NS.AT2,NGAsubRSN6001551_CTUTU-EW.AT2,NGAsubRSN6001551_CTUTUVER.AT2
6001680,6000013,6000337,7.27,39,-113,183.8283297,104.0933124,124.0504006,198.6845286,65.53,-999,517,-999,-999,-999,99,99,-999,0.013338,1.8912,0.86663,0.01334816,0.01339556,0.01337943,0.0133797,0.01339177,0.01340259,0.0134203,0.01348285,0.01349635,0.01345475,0.01343875,0.01343363,0.01344292,0.01344348,0.01342137,0.01342887,0.01346479,0.01358007,0.01356515,0.01357216,0.01362004,0.01366466,0.01370685,0.01365473,0.01358564,0.01367203,0.01393882,0.01401889,0.01433225,0.0144415,0.01442247,0.01458418,0.01479614,0.01458804,0.01449154,0.01572712,0.0165741,0.01731768,0.01746434,0.01745433,0.01820498,0.01813168,0.01908217,0.02067569,0.02269099,0.02752498,0.02796815,0.02704289,0.02616531,0.02526118,0.02572579,0.02682355,0.03192135,0.03426638,0.03682501,0.03595293,0.03112348,0.02638133,0.02654016,0.03015653,0.03156728,0.03397221,0.04180065,0.05110789,0.06223069,0.05709788,0.053659,0.06053965,0.04772639,0.02752145,0.01763465,0.01392403,0.01049782,0.009776249,0.007727917,0.006789254,0.006978477,0.006493791,0.006820427,0.008249394,0.007666503,0.006609024,0.006155789,0.005619298,0.004801521,0.005275007,0.004972905,0.004353863,0.003473129,0.002923134,0.002340994,0.002107696,0.001959229,0.001928078,0.001955704,0.002276837,0.001934017,0.001936947,0.001860164,0.001796196,0.001643771,0.001438275,0.001266392,0.001047775,0.000871483,0.000652298,0.000516274,0.000414942,0.000341537,0.000287153,0.000127448,NGAsubRSN6001680_CPAS2-NS.AT2,NGAsubRSN6001680_CPAS2-EW.AT2,NGAsubRSN6001680_CPAS2VER.AT2
6001684,6000013,6000367,7.27,39,-113,156.8443407,59.4665389,67.4973423,169.2422265,-59.47,-999,425,-999,-999,-999,99,99,-999,0.015257,2.2486,1.3525,0.01538723,0.01593766,0.01592388,0.01571923,0.01601339,0.01602209,0.01600153,0.01612012,0.0162719,0.01661165,0.01654459,0.01654002,0.01657207,0.01660184,0.01679231,0.01693381,0.01659442,0.01758778,0.01871656,0.01902499,0.01941031,0.02053591,0.02301958,0.0265143,0.03365995,0.04323021,0.04193934,0.04778015,0.04517696,0.03872764,0.0338041,0.02756712,0.02898618,0.02819913,0.02852861,0.03444996,0.03586923,0.03325565,0.03573317,0.03367013,0.03231871,0.02898988,0.02431037,0.02446172,0.02649451,0.02546094,0.02838475,0.02992105,0.03034021,0.03307047,0.03064233,0.03499318,0.03826196,0.03978885,0.04164344,0.04377448,0.0462709,0.04059472,0.04113451,0.03795902,0.03633047,0.03585377,0.02960533,0.03102365,0.03142078,0.03030811,0.02912394,0.02856944,0.02543005,0.02541645,0.01974965,0.0152819,0.01382188,0.01222098,0.01147418,0.0145892,0.01408035,0.01095979,0.01209191,0.01556206,0.01503229,0.01404654,0.01029853,0.009742844,0.0105997,0.01085036,0.01062177,0.01009091,0.009015131,0.007658623,0.006606663,0.005807254,0.005430439,0.005101878,0.004886743,0.004063698,0.002950875,0.002247402,0.001924824,0.001512506,0.00113973,0.000955734,0.000846478,0.000754145,0.000686455,0.000557785,0.00047769,0.000400624,0.000334332,0.000287593,0.00018153,NGAsubRSN6001684_CPOP3-NS.AT2,NGAsubRSN6001684_CPOP3-EW.AT2,NGAsubRSN6001684_CPOP3VER.AT2
6001687,6000013,6000318,7.27,39,-113,232.169021,177.2158903,196.4693499,250.3742109,51.61,-999,519,-999,-999,-999,99,99,-999,0.046543,2.0518,0.21164,0.04669135,0.04693466,0.04745681,0.04766548,0.04791559,0.04785471,0.04813234,0.05003884,0.05082132,0.05137869,0.05277052,0.05465986,0.05481547,0.05478511,0.05512804,0.05654599,0.05867251,0.05766882,0.06510105,0.06715088,0.06808542,0.07438015,0.07574131,0.07745019,0.06892844,0.07088879,0.08212526,0.09221985,0.08768756,0.1037677,0.102271,0.09800273,0.09631204,0.1141018,0.1282978,0.1553629,0.163672,0.1311643,0.1657696,0.1583043,0.16967,0.1895579,0.1793757,0.1896487,0.1996197,0.2264638,0.2147994,0.184256,0.1494246,0.1020448,0.08519965,0.06709959,0.05497357,0.05370313,0.05263235,0.04748706,0.04442181,0.03444617,0.02789965,0.02533878,0.02416982,0.01883318,0.01435831,0.01299298,0.01309994,0.01338718,0.01262161,0.01311736,0.009023263,0.008009675,0.007121732,0.007130964,0.006689171,0.006359919,0.005029805,0.003757348,0.003013493,0.002760931,0.002769311,0.002419296,0.002350667,0.002300629,0.002332759,0.002079987,0.002019183,0.001774612,0.001651723,0.001529291,0.001261977,0.001061971,0.000894764,0.000813906,0.000749388,0.000695232,0.000634986,0.000560178,0.000484615,0.000346004,0.00024452,0.000190722,0.000161282,0.000136797,0.000112495,9.94E-05,8.92E-05,7.16E-05,5.79E-05,5.01E-05,4.36E-05,3.81E-05,2.15E-05,NGAsubRSN6001687_CRICA-NS.AT2,NGAsubRSN6001687_CRICA-EW.AT2,NGAsubRSN6001687_CRICAVER.AT2
6001714,6000014,6000382,7.01,75,167,129.2702212,19.8442295,27.1741006,146.738106,-18.57,-999,429,-999,-999,-999,99,99,-999,0.01675,2.0821,0.74068,0.01675628,0.01677754,0.01678029,0.01678939,0.01680884,0.01681859,0.01682819,0.01684004,0.01684455,0.01684744,0.01687067,0.01689013,0.01689702,0.01690265,0.01689312,0.01691212,0.01691715,0.0169639,0.01696929,0.01693973,0.0169985,0.01719723,0.01719877,0.01731658,0.01740815,0.01734175,0.01725009,0.01718955,0.01730207,0.01771153,0.01794181,0.01813021,0.01902813,0.01887045,0.01884245,0.0198944,0.02018394,0.02124904,0.02049089,0.0214147,0.02298007,0.02340806,0.02494044,0.02441188,0.02471116,0.02659617,0.02967312,0.03193907,0.03403956,0.03914841,0.04430743,0.04655743,0.05082608,0.05166447,0.05141918,0.05074086,0.05080973,0.05039332,0.07237008,0.07797062,0.07927962,0.07427102,0.06976474,0.0651119,0.04717311,0.03720355,0.03305893,0.03434767,0.0292753,0.02219589,0.02086932,0.02081429,0.01705727,0.0124511,0.01182397,0.01172646,0.009337739,0.00836191,0.00926217,0.009671163,0.009340204,0.008265173,0.007390568,0.006261125,0.005258517,0.004721518,0.0043453,0.003827408,0.003080375,0.002507921,0.002111808,0.001846895,0.001728938,0.001563031,0.001341798,0.001153533,0.000946248,0.00078269,0.000625234,0.000590496,0.000561485,0.000522316,0.000463437,0.000394735,0.000350336,0.000301196,0.000268977,0.000246916,0.000220904,0.000181891,0.000103446,NGAsubRSN6001714_CPAS3-EW.AT2,NGAsubRSN6001714_CPAS3-NS.AT2,NGAsubRSN6001714_CPAS3VER.AT2
6001716,6000014,6000384,7.01,75,167,129.6021834,21.9027235,29.5255186,147.191699,-19.76,-999,517,-999,-999,-999,99,99,-999,0.01215,1.7446,0.46874,0.01217019,0.01218478,0.0121802,0.01218691,0.01218049,0.01219895,0.01221048,0.01223963,0.01223089,0.01227078,0.01229609,0.01230372,0.01229736,0.01230204,0.01229022,0.01230245,0.01237421,0.01243787,0.01246942,0.01250486,0.01259725,0.01293121,0.01289472,0.01338673,0.0135592,0.01316233,0.01326156,0.01283272,0.01367359,0.01400023,0.0141394,0.01409706,0.01504333,0.01705797,0.01877603,0.01665346,0.01706655,0.01730686,0.01973862,0.01938808,0.02004095,0.01990912,0.02157175,0.02225215,0.02106638,0.01925416,0.02293731,0.0246887,0.02458772,0.02561586,0.02731068,0.02531151,0.02412391,0.02350297,0.02316482,0.0223215,0.02396777,0.02632296,0.0261669,0.02757963,0.0280725,0.02645667,0.02860924,0.03859301,0.03451955,0.03206915,0.03711836,0.03715159,0.03889941,0.02874432,0.02672728,0.02256485,0.02239901,0.01484546,0.01237577,0.01092886,0.01051044,0.01009578,0.009971203,0.008254742,0.007717683,0.006645279,0.00614197,0.005258546,0.003984198,0.00377485,0.003726785,0.003087794,0.002417547,0.001915187,0.001835391,0.001634112,0.001395492,0.00111562,0.001028769,0.000952341,0.00080634,0.000651906,0.000548734,0.000494385,0.000453604,0.000411456,0.000368926,0.000330349,0.000294781,0.000238329,0.000196995,0.000174795,0.000141317,0.000110153,5.90E-05,NGAsubRSN6001716_CPAS5-EW.AT2,NGAsubRSN6001716_CPAS5-NS.AT2,NGAsubRSN6001716_CPAS5VER.AT2
6001717,6000014,6000385,7.01,75,167,129.5033166,21.3099126,29.2626462,147.1391942,-18.24,-999,517,-999,-999,-999,99,99,-999,0.018565,2.0316,0.59151,0.01857249,0.01860222,0.01862842,0.01863719,0.01868259,0.01869498,0.01873591,0.01875691,0.01875981,0.01878031,0.01878486,0.01879823,0.01881096,0.01883111,0.01885726,0.01885543,0.01889625,0.01894614,0.01905554,0.01910423,0.01912718,0.01907453,0.01922466,0.01938508,0.01958742,0.01963165,0.01981782,0.02046824,0.02059032,0.02085599,0.02101507,0.02172111,0.02249006,0.02385189,0.02755083,0.02749009,0.02721689,0.02772766,0.02903982,0.02904953,0.0340241,0.03563633,0.03623636,0.03494438,0.0362373,0.04150897,0.0455377,0.04984975,0.05450825,0.05894247,0.05964159,0.06149438,0.06462678,0.06657588,0.06598972,0.06973793,0.07387339,0.06244045,0.06127557,0.06593879,0.06679218,0.06886509,0.06245064,0.05823115,0.05851202,0.05422472,0.05411889,0.04136156,0.04058943,0.03779072,0.02806945,0.0232865,0.02132361,0.01737968,0.01360114,0.01118014,0.008326299,0.007815106,0.008990761,0.008822555,0.007774964,0.007079356,0.005673555,0.004507623,0.004149657,0.003768815,0.003463184,0.00290355,0.002425018,0.001938139,0.001608413,0.001628823,0.001514689,0.001285744,0.001031109,0.001080155,0.000941686,0.000702637,0.00060253,0.000543476,0.000490028,0.000432707,0.000397331,0.000375073,0.000353671,0.000298471,0.000292763,0.000245804,0.000208322,0.000186208,0.000110178,NGAsubRSN6001717_CPAS6-EW.AT2,NGAsubRSN6001717_CPAS6-NS.AT2,NGAsubRSN6001717_CPAS6VER.AT2
6001723,6000014,6000318,7.01,75,167,142.8387613,53.412808,62.9138509,157.3270245,60.11,-999,519,-999,-999,-999,99,99,-999,0.033956,1.642,0.41467,0.03402849,0.03454692,0.03499977,0.03480862,0.035783,0.03610656,0.03672075,0.03767927,0.03806986,0.03814627,0.038324,0.04127228,0.04240775,0.04327961,0.04509553,0.04519181,0.04878547,0.05351906,0.05734805,0.0580925,0.05996993,0.06618057,0.07157259,0.0867243,0.07457853,0.06723781,0.06863697,0.07515851,0.08229309,0.09592469,0.1039284,0.1045483,0.09310894,0.09832679,0.1089974,0.1140189,0.1039818,0.09001486,0.0939834,0.1120055,0.1229027,0.1176007,0.1040587,0.1121342,0.1073513,0.1266925,0.1079811,0.09946697,0.09295411,0.06820974,0.05606168,0.042309,0.0344735,0.03309129,0.03025925,0.02791476,0.0254054,0.02512264,0.02102833,0.0209536,0.02211674,0.0216389,0.02049679,0.01910199,0.01638912,0.01494338,0.01677318,0.01984713,0.02257606,0.0189961,0.01669378,0.01334238,0.01295316,0.01184281,0.01100678,0.009958786,0.008201512,0.007184943,0.005153706,0.005092011,0.005509889,0.005392029,0.005087157,0.00373655,0.002737857,0.002101474,0.001862733,0.001741176,0.001626105,0.00148916,0.001435599,0.00139717,0.001396754,0.001443097,0.001448939,0.001339962,0.001046326,0.000826613,0.000703857,0.00060517,0.000542498,0.0004852,0.000436663,0.000393696,0.000349565,0.000267739,0.000201325,0.000153543,0.000125899,0.000103105,4.94E-05,NGAsubRSN6001723_CRICA-EW.AT2,NGAsubRSN6001723_CRICA-NS.AT2,NGAsubRSN6001723_CRICAVER.AT2
6001732,6000014,6000388,7.01,75,167,299.7128049,271.1286941,279.8371984,314.8054917,-138.52,-999,382,-999,-999,-999,99,99,-999,0.02745,3.6043,0.63283,0.02746832,0.02745961,0.02748833,0.0274957,0.0276561,0.02765083,0.02754133,0.02754321,0.02754189,0.02766587,0.02759199,0.02771802,0.02779017,0.02784068,0.0278364,0.02776528,0.02774876,0.02851037,0.02814207,0.02787082,0.02817081,0.02860431,0.02978775,0.03096299,0.03175844,0.03110598,0.02947538,0.02936812,0.02983955,0.03373215,0.03432088,0.03600821,0.03372702,0.03337634,0.03427856,0.03325759,0.03780318,0.04080429,0.04121907,0.04502289,0.0526019,0.05973445,0.05190289,0.0558205,0.05658252,0.06131122,0.05764918,0.05798249,0.05619134,0.0569555,0.07084572,0.07560493,0.07383165,0.07257737,0.07356147,0.07783178,0.07708878,0.0732528,0.06907836,0.06080169,0.06093623,0.06493606,0.07925827,0.1128984,0.1115919,0.1107277,0.0940381,0.09193496,0.06139646,0.03423759,0.02907342,0.02757736,0.02552471,0.02076137,0.01457264,0.01138748,0.01012874,0.008593229,0.007125281,0.007673535,0.00740088,0.008371113,0.008819146,0.006999213,0.005625882,0.004340049,0.003935597,0.003480981,0.002759185,0.002539746,0.002259439,0.002070456,0.001846919,0.001608725,0.001364757,0.001071417,0.00089611,0.000742242,0.000633834,0.000582962,0.000545448,0.000506649,0.000520875,0.000509735,0.000464569,0.000374078,0.00029889,0.000279213,0.000252137,0.000214077,8.86E-05,NGAsubRSN6001732_RAC02-EW.AT2,NGAsubRSN6001732_RAC02-NS.AT2,NGAsubRSN6001732_RAC02VER.AT2
6002153,6000108,6000490,6.56,11,-9,135.3251465,59.0108744,59.8616524,141.9405066,-59.01,-999,1087,-999,-999,-999,99,99,-999,0.017516,0.60741,0.15035,0.01773969,0.01936794,0.0205094,0.02304785,0.03100113,0.02975834,0.02864941,0.03260169,0.03354641,0.04146833,0.04390507,0.0448534,0.04477688,0.04420713,0.04641069,0.04899941,0.05837522,0.05713865,0.04641445,0.04994738,0.05077119,0.04913022,0.04466217,0.0426855,0.04015653,0.04083505,0.04306426,0.04465235,0.04424929,0.0467762,0.04774319,0.05120453,0.04803365,0.03872236,0.04878097,0.0486998,0.04154343,0.04483499,0.0324669,0.02876092,0.02859975,0.02662524,0.02574928,0.02694698,0.02545802,0.02300558,0.02193025,0.02136577,0.02186508,0.02384518,0.02502117,0.02540618,0.02472305,0.02396019,0.02141722,0.01796778,0.01690518,0.01539639,0.01236136,0.01367211,0.01319459,0.01184568,0.009251122,0.009624473,0.008517031,0.007359901,0.006659011,0.005982887,0.004801504,0.003545986,0.002822446,0.002422568,0.001963733,0.001721751,0.00141977,0.001324893,0.001485133,0.001467688,0.001256204,0.001124718,0.001207398,0.001175671,0.000983552,0.000838277,0.000755652,0.000742227,0.000765601,0.000772439,0.000662573,0.0005382,0.0004882,0.000488864,0.000546247,0.000518802,0.000428202,0.000361438,0.000329765,0.000316458,0.000255976,0.000210088,0.000174255,0.000147253,0.000128528,0.000112143,9.96E-05,8.64E-05,7.85E-05,6.82E-05,5.43E-05,4.29E-05,1.96E-05,NGAsubRSN6002153_PB09HLE.AT2,NGAsubRSN6002153_PB09HLN.AT2,NGAsubRSN6002153_PB09HLZ.AT2
6003441,6000097,6000691,6.74,6,159,217.5773636,212.5824746,225.5104304,229.9956396,174.74,-999,1087,-999,-999,-999,99,99,-999,0.017284,0.81313,0.22261,0.01736829,0.01762089,0.01769532,0.01783824,0.01802687,0.01803753,0.01802437,0.01821052,0.01824981,0.01944123,0.0198223,0.01964092,0.01960519,0.01993087,0.02036133,0.0204777,0.02189371,0.02573299,0.02774403,0.028953,0.02959988,0.03540102,0.04002063,0.0385268,0.03681791,0.04249188,0.04551665,0.0416216,0.03989225,0.04618183,0.04791276,0.05018718,0.0547199,0.06065676,0.05543966,0.05656971,0.05629788,0.05409257,0.0566305,0.06095776,0.06751284,0.07089406,0.05948751,0.05357303,0.04994854,0.04616166,0.03986635,0.03867636,0.03759895,0.03734265,0.03519899,0.03006959,0.02986158,0.03087701,0.03054997,0.02735815,0.02257154,0.01413885,0.01576838,0.01394437,0.01467712,0.01487041,0.01307907,0.01122762,0.01130156,0.01051091,0.009404309,0.008275855,0.00499399,0.003817718,0.003960299,0.003296075,0.003758311,0.003750783,0.003651006,0.003292332,0.002772941,0.002517226,0.001801881,0.001686372,0.001604178,0.001603718,0.001157323,0.001036225,0.001140117,0.001037451,0.000932244,0.000829069,0.000836698,0.000808559,0.000811456,0.000756501,0.000660198,0.000629335,0.000591326,0.000485185,0.000472543,0.000458782,0.000412674,0.000288607,0.000208966,0.000184049,0.000160381,0.000144039,0.000128756,0.00010325,8.44E-05,6.84E-05,5.88E-05,5.27E-05,3.01E-05,NGAsubRSN6003441_PB01HHE.AT2,NGAsubRSN6003441_PB01HHN.AT2,NGAsubRSN6003441_PB01HHZ.AT2
